DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,DurationTU,DurationFV,DurationTY,DurationUS,DurationUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,RollingAvg,RollingStd
1/5/17 5:00,108.2734375,117.6328125,124.296875,151.03125,161.0625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.096624452,0.376006046,-0.351078162,0.122359758,-0.053931581,-0.043687737,0.012177519
1/5/17 6:00,108.265625,117.5703125,124.171875,150.53125,160.4375,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.119219562,0.34079147,-0.321518046,0.146478354,-0.071992568,-2.229204703,0.011025362
1/5/17 7:00,108.2734375,117.6171875,124.21875,150.71875,160.6875,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.002456694,0.182448953,-0.348334187,0.304014645,-0.162745522,-1.805635359,0.027229973
1/5/17 8:00,108.2734375,117.6171875,124.203125,150.75,160.65625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.285607892,-0.41716437,0.146014224,0.093864604,-0.057348911,4.974313377,0.021472619
1/5/17 9:00,108.296875,117.7265625,124.390625,151.0625,161.09375,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.077567425,0.161834434,-0.352722426,0.26977176,-0.138103954,2.161481364,0.030611732
1/5/17 10:00,108.3046875,117.7109375,124.390625,151.15625,161.15625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.051593535,0.389752464,-0.388633564,0.121324996,-0.048695441,2.4772336,0.016594415
1/5/17 11:00,108.3515625,117.8984375,124.671875,151.875,162.125,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.403380471,-0.117344998,-0.234637979,0.171808187,-0.072828365,15.01937317,0.047681094
1/5/17 12:00,108.3984375,118.0625,124.96875,152.53125,163.15625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.101747704,0.351315661,-0.338243847,0.141724581,-0.066968207,-1.084457078,0.01220969
1/5/17 13:00,108.390625,118.0390625,124.921875,152.375,162.84375,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.070393702,0.37089373,-0.368025274,0.132703786,-0.057983508,1.002900279,0.015280989
1/5/17 14:00,108.3671875,117.9609375,124.78125,152.25,162.78125,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,0.178912869,-0.034333823,-0.276832679,0.332046998,-0.177873631,2.500372902,0.039859068
1/5/17 15:00,108.3671875,117.953125,124.828125,152.5,163.125,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.106924216,0.38261546,-0.34620642,0.114480939,-0.049772966,-0.300205704,0.011680838
1/5/17 16:00,108.375,117.9921875,124.890625,152.71875,163.4375,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.086530638,0.370821904,-0.356518709,0.128977688,-0.05715106,0.24457983,0.014044111
1/5/17 17:00,108.390625,118.0390625,124.96875,152.875,163.5625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.077366511,0.422296901,-0.382153206,0.088358009,-0.029825374,2.372676976,0.014743897
1/5/17 19:00,108.390625,118.03125,124.96875,152.84375,163.625,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.125442156,0.38457864,-0.333618315,0.108586374,-0.047774516,-1.082728632,0.010048711
1/5/17 20:00,108.3671875,117.9453125,124.828125,152.59375,163.25,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.111924599,0.397374253,-0.34810094,0.101056906,-0.041543302,-0.045113708,0.011280647
1/5/17 21:00,108.375,117.9375,124.8125,152.53125,163.125,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.118632456,0.412800562,-0.348994455,0.08669518,-0.032877348,0.156900077,0.010580745
1/5/17 22:00,108.375,117.984375,124.859375,152.5,163.09375,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.068717073,0.359142112,-0.364945858,0.142811866,-0.064383091,0.679413368,0.016329491
1/5/17 23:00,108.3828125,118,124.890625,152.59375,163.21875,1.952544684,4.242028291,6.223021454,13.90286473,17.56406347,-0.086731069,0.374606437,-0.357741452,0.125802756,-0.055118286,0.362449654,0.014224094
1/6/17 0:00,108.3671875,117.9921875,124.875,152.59375,163.25,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.017773761,0.314731893,-0.384866247,0.191550671,-0.091077429,1.567941121,0.022969606
1/6/17 1:00,108.3671875,117.9921875,124.875,152.53125,163.125,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.03696284,0.355959373,-0.386430758,0.152855943,-0.067791087,2.046683923,0.020065801
1/6/17 2:00,108.375,117.9765625,124.859375,152.5,163.09375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.10412613,0.381256142,-0.347595203,0.116302704,-0.050719821,-0.208406923,0.012425312
1/6/17 3:00,108.3671875,117.9453125,124.796875,152.34375,162.84375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.06539582,0.384409316,-0.376624604,0.122623241,-0.050947019,1.673500677,0.016693425
1/6/17 4:00,108.3671875,117.9765625,124.859375,152.53125,163.09375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,-0.055799688,0.405072622,-0.391232964,0.107671867,-0.040222859,2.797868641,0.017735171
1/6/17 5:00,108.390625,118.0390625,124.953125,152.875,163.59375,1.949259865,4.236959018,6.216267077,13.86931943,17.50198582,0.048456044,0.321382013,-0.407820739,0.157001029,-0.065340176,5.601646647,0.028302933
