DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-02-06 03:00:00,108.4375,117.9296875,124.53125,150.59375,159.78125,0.34170344700000005,-0.22088992600000001,0.117911935,-0.19339033,0.126104362,74349.14362387016,12.702679328887253,-16.422976833240053,8.76665139028344,-14.378405420637646,9.375751321934514,16.713445826828128,400000.0,-305.77625522675226,63228.97643284678
2017-02-06 04:00:00,108.453125,117.96875,124.625,150.8125,160.03125,0.385391204,-0.10111157900000001,0.041724897000000004,-0.282477775,0.189294545,60468.95217752163,11.65210114215674,-6.1141112351447,2.5230608013050158,-17.08113506768771,11.446442789070716,22.760702337125,500000.0,-1190.7262644020666,61457.880064737285
2017-02-06 05:00:00,108.453125,117.96875,124.609375,150.71875,159.90625,0.41994632600000004,-0.16201173800000002,0.040108628,-0.223790433,0.154142875,71035.28148786466,14.91550273860229,-11.508549413168181,2.8491276800720504,-15.897016402446118,10.949582514973738,22.34907501871875,600000.0,209.55263983477107,61064.21315019629
2017-02-06 06:00:00,108.453125,117.984375,124.625,150.71875,159.9375,0.509203143,-0.23629379,0.004797285,-0.14106186099999998,0.10864392099999999,96756.88166791403,24.634454126090453,-22.86305027789293,0.46417033707225896,-13.648705792632736,10.5120470081352,24.059128384109382,700000.0,997.2821221542956,61398.59171607211
2017-02-06 07:00:00,108.4453125,117.984375,124.640625,150.8125,160.0625,0.507659109,-0.21508888,-0.004608981,-0.15479789300000002,0.11784513699999999,91670.89487890326,23.268782407728345,-19.717390108101036,-0.4225094127498624,-14.190461376678718,10.80296916591695,24.61878737327343,798901.4755268504,-2049.1348837805435,58696.82520760625
2017-02-06 08:00:00,108.46875,118.046875,124.765625,151.125,160.34375,0.429977835,-0.059375572,-0.012192062,-0.295297305,0.20315722600000002,59395.1320402354,12.769295142099775,-3.526619938904504,-0.7241491323327365,-17.539222421600666,12.066550263197946,26.057093567062495,897018.6877827852,-11531.976469254318,46583.0651476216
2017-02-06 09:00:00,108.4765625,118.109375,124.859375,151.5,160.78125,0.296788798,-0.154941398,0.125471322,-0.258458349,0.164340133,61643.27413348268,9.147516617430409,-9.551095071539045,7.734463097936476,-15.932218859494338,10.130463869652003,16.827239896890624,997018.687782785,-12619.02651527794,33387.609783051244
2017-02-06 10:00:00,108.46875,118.0390625,124.734375,151.03125,160.1875,0.368750659,-0.10835083599999999,0.056428862999999996,-0.280266398,0.186203245,60356.92548167789,11.128328023291308,-6.539723334329502,3.405872679106811,-16.91601809910428,11.238655382911611,21.74535878464062,1097018.6877827852,11646.79176683745,44455.39053946998
2017-02-06 11:00:00,108.4765625,118.0546875,124.75,150.96875,160.15625,0.504276713,-0.123192779,-0.07693246200000001,-0.165647876,0.12995017,83271.90939535075,20.99604237756065,-10.258497931049469,-6.4063130052252655,-13.793814921804296,10.821198782150429,26.366073847625,1180362.2739691995,7835.897916249942,51652.52570762445
2017-02-06 12:00:00,108.484375,118.09375,124.8125,151.125,160.34375,0.515645399,-0.151421048,-0.07085473099999999,-0.14504931199999999,0.117029511,90141.71740173365,23.240580918081093,-13.649353317490347,-6.386967138377856,-13.074994091619892,10.54924110822508,26.058406710359375,1263756.1594094168,-5798.600726529192,45200.01330051015
